time,IMU1.loc_acc_x,IMU1.loc_acc_y,IMU1.loc_acc_z,IMU2.loc_acc_x,IMU2.loc_acc_y,IMU2.loc_acc_z,IMU1.gyro_x,IMU1.gyro_y,IMU1.gyro_z,IMU2.gyro_x,IMU2.gyro_y,IMU2.gyro_z,IMU1.quat_i,IMU1.quat_j,IMU1.quat_k,IMU1.quat_w,IMU2.quat_i,IMU2.quat_j,IMU2.quat_k,IMU2.quat_w,IMU1.roll_x,IMU1.pitch_y,IMU1.yaw_z,IMU2.roll_x,IMU2.pitch_y,IMU2.yaw_z,IMU1.localVelocity_x,IMU1.localVelocity_y,IMU1.localVelocity_z,IMU2.localVelocity_x,IMU2.localVelocity_y,IMU2.localVelocity_z,IMU1.globalVelocity_x,IMU1.globalVelocity_y,IMU1.globalVelocity_z,IMU2.globalVelocity_x,IMU2.globalVelocity_y,IMU2.globalVelocity_z,mcl_sync,label_sync
1677190346648000,-1.002699,1.074583,-3.243153,6.855239,-1.074387,-2.516449,-0.736557,-0.124419,-0.098243,-0.375692,0.419638,0.074409,0.977371,0.206969,0.026584,-0.038063,0.029835,-0.715562,-0.075773,0.693962,-3.078036,-0.067772,0.415301,1.741549,-1.419817,-1.806688,-0.008604,-0.047036,-0.017279,-0.152836,-0.120761,-0.078143,-0.077148,0.076123,0.276562,0.153813,-0.289088,0.371206,0,0
1677190346668000,-0.887011,1.178618,-3.068864,8.722625,-4.166929,-3.354459,-1.022103,-0.167947,-0.184776,-0.697278,0.505777,0.446413,0.977393,0.208568,0.026824,-0.026983,0.021188,-0.712225,-0.076408,0.697634,-3.099961,-0.063734,0.419251,1.681811,-1.432902,-1.760084,-0.026134,-0.021494,-0.066298,0.000736,-0.216693,-0.143972,-0.083805,0.040032,0.337637,0.213119,-0.400986,0.531877,0,0
1677190346688000,-0.447533,1.098860,-2.866961,7.547337,-2.445462,-2.392611,-1.419386,-0.194103,-0.227548,-0.807275,0.596879,0.916357,0.977261,0.210458,0.027812,-0.012006,0.008762,-0.708025,-0.074841,0.702332,-3.129817,-0.059448,0.423983,1.594067,-1.454334,-1.687690,-0.034993,0.002990,-0.111571,0.131377,-0.278439,-0.190232,-0.083330,0.010847,0.396060,0.257538,-0.471997,0.674532,0,0
1677190346708000,-0.168654,0.729562,-2.415004,6.733829,-1.250776,-3.539127,-1.860333,-0.206717,-0.257613,-0.776198,0.644899,1.320181,0.976822,0.212457,0.029688,0.007162,-0.006028,-0.703651,-0.070440,0.707196,3.114956,-0.054984,0.429163,1.464395,-1.482320,-1.572705,-0.038393,0.020632,-0.148108,0.246338,-0.316514,-0.259081,-0.080903,-0.007225,0.446448,0.328594,-0.517099,0.804114,0,0
1677190346728000,0.028792,0.593980,-1.946542,5.759575,0.558337,-3.644730,-2.154281,-0.200750,-0.288308,-0.600325,0.573260,1.617045,0.975868,0.214578,0.032313,0.029125,-0.021315,-0.699768,-0.063112,0.711434,3.070768,-0.050589,0.434779,1.242710,-1.513654,-1.362350,-0.037964,0.036111,-0.175589,0.342417,-0.318611,-0.329696,-0.075989,-0.019536,0.488072,0.407192,-0.522038,0.916716,0,0
1677190346748000,0.103228,0.610182,-1.624777,4.917517,2.733221,-2.457121,-2.224920,-0.157432,-0.315633,-0.522847,0.466549,1.767374,0.974322,0.216843,0.035531,0.051664,-0.036623,-0.696226,-0.054721,0.714972,3.025179,-0.046848,0.440818,0.707631,-1.541547,-0.837541,-0.036166,0.052467,-0.196958,0.422269,-0.277393,-0.376205,-0.069614,-0.030332,0.523792,0.468842,-0.477303,1.013360,0,0
1677190346768000,0.142923,0.504758,-1.290129,3.385668,2.178677,-2.154318,-2.237211,-0.094105,-0.309604,-0.718845,0.299697,1.776423,0.972250,0.218961,0.039397,0.074099,-0.053520,-0.693531,-0.047537,0.717037,2.979470,-0.044172,0.446729,-0.323092,-1.544840,0.179028,-0.033695,0.067269,-0.211967,0.472108,-0.247426,-0.416300,-0.063243,-0.038293,0.552948,0.523411,-0.440378,1.077602,0,0
1677190346787999,0.245111,0.418382,-1.140670,3.080415,0.674084,-1.237576,-2.266915,-0.045910,-0.257468,-0.827488,0.026889,1.734404,0.969739,0.220472,0.043858,0.096597,-0.071384,-0.692272,-0.040921,0.717106,2.933321,-0.042481,0.451657,-0.970107,-1.519942,0.810621,-0.029300,0.080899,-0.224327,0.516473,-0.247686,-0.437697,-0.055877,-0.043166,0.579144,0.555807,-0.429014,1.136163,0,0
1677190346807999,0.279908,0.135708,-0.773546,3.029791,0.693305,-0.550264,-2.331331,-0.008620,-0.194705,-0.744522,-0.325949,1.645256,0.966771,0.221256,0.048868,0.119450,-0.088110,-0.693232,-0.034165,0.714668,2.886146,-0.041643,0.455433,-1.282119,-1.491801,1.108660,-0.024327,0.089429,-0.229693,0.560462,-0.247673,-0.444980,-0.049646,-0.043278,0.596973,0.574748,-0.413339,1.193654,0,0
1677190346827999,0.224721,-0.161224,-0.615870,1.896486,0.847631,-0.301757,-2.441899,0.012456,-0.146501,-0.740344,-0.650787,1.551826,0.963225,0.221414,0.054311,0.143116,-0.104172,-0.696323,-0.027830,0.709760,2.837047,-0.041264,0.458332,-1.492460,-1.463439,1.305178,-0.020574,0.092573,-0.232261,0.582426,-0.244658,-0.446922,-0.046661,-0.038849,0.609882,0.588435,-0.394389,1.227903,0,0
1677190346847999,0.077241,-0.340759,-0.542125,1.367139,1.364256,0.294893,-2.523488,-0.029600,-0.105014,-0.956882,-0.914237,1.464083,0.959091,0.220938,0.059468,0.167490,-0.120996,-0.700922,-0.023536,0.702685,2.786521,-0.040071,0.460131,-1.657140,-1.434682,1.451914,-0.019886,0.092675,-0.233714,0.594445,-0.231368,-0.436558,-0.047723,-0.032626,0.619680,0.592197,-0.363495,1.249633,0,0
1677190346867999,-0.303556,-0.399761,-0.758252,1.601735,2.282719,1.958997,-2.597224,-0.080729,-0.060796,-1.240677,-1.092866,1.312853,0.954342,0.219799,0.064133,0.192527,-0.138372,-0.706168,-0.022398,0.694212,2.734707,-0.037784,0.460646,-1.789333,-1.407276,1.560762,-0.026925,0.092139,-0.239856,0.611797,-0.199736,-0.392536,-0.057114,-0.026970,0.632146,0.568014,-0.306104,1.270978,0,0
1677190346888000,-0.299089,-0.591447,-0.071897,0.911282,2.655619,1.275722,-2.709927,-0.058782,0.012593,-1.486633,-1.198691,1.133951,0.948842,0.217781,0.069371,0.218445,-0.156037,-0.712261,-0.024248,0.684108,2.680606,-0.036507,0.459913,-1.910920,-1.381269,1.654193,-0.033982,0.088306,-0.232639,0.615979,-0.160644,-0.361804,-0.064994,-0.022907,0.629893,0.560232,-0.246370,1.276221,0,0
1677190346908000,-0.423826,-1.116449,0.168968,0.275542,1.363653,0.167581,-2.639781,-0.019074,0.022626,-1.919780,-1.223906,1.059382,0.942858,0.215677,0.074702,0.243271,-0.176555,-0.718431,-0.029204,0.672377,2.628306,-0.035939,0.459306,-2.021672,-1.353226,1.728022,-0.043638,0.074502,-0.220977,0.608079,-0.147360,-0.352859,-0.077700,-0.013903,0.617621,0.568456,-0.219236,1.274418,0,0
1677190346928000,-0.446328,-1.235058,0.370916,0.452069,0.451634,2.413273,-2.385458,0.063966,0.061711,-2.370547,-1.167265,0.920996,0.936930,0.213475,0.080311,0.265326,-0.199079,-0.723035,-0.038147,0.660601,2.581117,-0.037219,0.458870,-2.111601,-1.327146,1.772131,-0.053844,0.058843,-0.205650,0.604335,-0.152250,-0.298624,-0.090249,-0.005718,0.599816,0.529362,-0.193960,1.273768,0,0
1677190346948000,-0.397741,-1.480449,0.936908,0.668479,0.878350,4.768001,-2.152548,0.100151,0.155875,-2.219282,-0.996313,0.673800,0.931304,0.210564,0.086017,0.284939,-0.218279,-0.725941,-0.048161,0.650616,2.538552,-0.040230,0.457341,-2.179630,-1.307906,1.797400,-0.063173,0.038785,-0.179377,0.605536,-0.148508,-0.196921,-0.099979,0.000289,0.569220,0.450868,-0.141526,1.267177,0,0
1677190346968000,-0.174103,-1.216222,0.510177,0.474211,1.663898,4.834217,-2.010007,0.110715,0.232121,-1.567599,-0.717845,0.481653,0.925836,0.206971,0.091836,0.303002,-0.231362,-0.727465,-0.055571,0.643761,2.498842,-0.044639,0.454843,-2.222194,-1.295486,1.809802,-0.068118,0.024507,-0.162014,0.603454,-0.128924,-0.093522,-0.105753,0.007809,0.548260,0.379482,-0.073419,1.251583,0,0
1677190346988000,0.011083,-0.842998,0.318480,-0.407300,1.206572,2.134665,-1.799090,0.113783,0.278539,-1.096279,-0.436921,0.427671,0.920729,0.203038,0.097474,0.319034,-0.241196,-0.728099,-0.060286,0.638991,2.463161,-0.049963,0.451832,-2.246205,-1.285500,1.812264,-0.069442,0.018176,-0.148857,0.584332,-0.118318,-0.043746,-0.106543,0.013069,0.534667,0.355603,-0.038130,1.229397,0,0
1677190347008000,-0.056538,-0.507845,0.768613,-0.377458,0.209423,2.132938,-1.734800,0.079731,0.279068,-0.894812,-0.164988,0.395656,0.915460,0.198981,0.102676,0.334737,-0.249642,-0.726981,-0.063980,0.636655,2.428162,-0.054807,0.448592,-2.250309,-1.278610,1.798360,-0.072194,0.019016,-0.127069,0.566380,-0.127453,0.006357,-0.103336,0.007485,0.518277,0.323576,-0.019635,1.211971,0,0
1677190347028000,-0.292455,-0.002870,1.189276,-0.345390,0.693379,3.278182,-1.749602,0.039168,0.218419,-0.577319,0.110670,0.256822,0.909621,0.195291,0.107260,0.350994,-0.254567,-0.724284,-0.067183,0.637447,2.392071,-0.058073,0.445926,-2.237440,-1.278521,1.773554,-0.079733,0.030407,-0.097235,0.549624,-0.126670,0.079723,-0.098438,-0.012556,0.502429,0.275752,0.017466,1.188987,0,0
1677190347047999,-0.546749,0.060893,1.463796,-0.756219,1.952043,3.543728,-1.696960,0.039033,0.118339,-0.225377,0.438337,0.139293,0.903412,0.192554,0.111256,0.366935,-0.255716,-0.720020,-0.069940,0.641509,2.356640,-0.059747,0.444844,-2.206110,-1.285462,1.736719,-0.092420,0.043509,-0.062273,0.525185,-0.100438,0.158749,-0.095674,-0.039570,0.483872,0.235187,0.076647,1.152227,0,0
1677190347067999,-0.785801,0.268376,1.607639,-1.018790,1.870360,2.954466,-1.586523,0.093837,-0.008826,-0.213200,0.752023,0.115250,0.896970,0.191286,0.114947,0.381958,-0.256451,-0.713911,-0.073501,0.647616,2.322984,-0.060117,0.446415,-2.156952,-1.295627,1.681584,-0.109940,0.061178,-0.024793,0.496006,-0.075525,0.226331,-0.094862,-0.073724,0.466819,0.204454,0.128482,1.113716,0,0
1677190347087999,-0.907050,0.568754,0.692836,-1.280499,1.704378,2.283841,-1.391155,0.142511,-0.149488,-0.467484,1.024713,0.106231,0.890844,0.191698,0.118016,0.394930,-0.258657,-0.705967,-0.079516,0.654699,2.293715,-0.058886,0.450601,-2.093955,-1.307460,1.606882,-0.129930,0.085253,-0.005962,0.462079,-0.053582,0.280832,-0.101072,-0.101077,0.467017,0.184172,0.170932,1.073819,0,0
1677190347107999,-0.756140,0.874231,-0.630347,-1.973365,1.508111,1.525891,-1.362756,0.158352,-0.253139,-0.791185,1.245716,0.111768,0.884605,0.193098,0.120721,0.407262,-0.262964,-0.696376,-0.088178,0.662105,2.265788,-0.056328,0.456320,-2.018256,-1.319232,1.512462,-0.146937,0.115816,-0.013939,0.414757,-0.035174,0.320495,-0.112797,-0.112965,0.489529,0.175275,0.200422,1.024009,0,0
1677190347128000,-0.460625,0.590622,-0.829050,-2.414995,0.719354,0.884052,-1.615860,0.188171,-0.333789,-1.120600,1.378737,0.161693,0.877001,0.194944,0.123912,0.421618,-0.270049,-0.685387,-0.098653,0.669206,2.233034,-0.052982,0.463447,-1.931644,-1.327764,1.400198,-0.158060,0.141065,-0.026227,0.359034,-0.032114,0.347630,-0.122307,-0.115677,0.510415,0.169096,0.209147,0.970882,0,0
1677190347148000,-0.243075,-0.334261,-0.238951,-2.405091,0.158742,0.333092,-1.984731,0.180088,-0.377468,-1.346945,1.419966,0.207397,0.867486,0.196576,0.127617,0.439081,-0.279147,-0.673648,-0.110132,0.675573,2.192978,-0.048806,0.470857,-1.841324,-1.332251,1.279532,-0.164848,0.148152,-0.027043,0.303915,-0.039801,0.364040,-0.127813,-0.114223,0.509419,0.165705,0.203751,0.921510,0,0
1677190347168000,-0.122604,-1.268492,0.534166,-2.643329,-0.171718,-0.011511,-2.232537,0.169418,-0.354828,-1.358008,1.396267,0.251053,0.856508,0.197517,0.131852,0.458532,-0.288765,-0.661729,-0.121060,0.681415,2.147863,-0.044745,0.477673,-1.751148,-1.332492,1.158775,-0.169234,0.136869,-0.012715,0.244405,-0.053594,0.373838,-0.128930,-0.113785,0.484128,0.162891,0.188811,0.869468,0,0
1677190347188000,-0.161232,-1.424026,0.350355,-3.013623,-0.319859,-0.116045,-2.184966,0.236176,-0.306790,-1.163425,1.349033,0.308565,0.845371,0.198336,0.136679,0.477057,-0.297547,-0.649932,-0.129980,0.687322,2.103925,-0.041867,0.484920,-1.661731,-1.328437,1.042721,-0.174389,0.122766,-0.002373,0.177832,-0.069808,0.381809,-0.132452,-0.110599,0.457806,0.157762,0.169305,0.811068,0,0
1677190347208000,0.057787,-1.563298,-0.117151,-2.771512,-0.125906,-0.122823,-2.055645,0.292064,-0.275040,-0.790442,1.258690,0.335909,0.834588,0.199205,0.141866,0.493870,-0.303868,-0.638993,-0.136118,0.693595,2.063083,-0.040048,0.492692,-1.576026,-1.321668,0.938021,-0.175150,0.106144,-0.001680,0.116411,-0.081564,0.389889,-0.136254,-0.098032,0.433300,0.154103,0.154246,0.756502,0,0
1677190347228000,0.402669,-2.091281,-0.254879,-2.472697,0.195341,-0.244258,-1.999648,0.280819,-0.228093,-0.372066,1.160294,0.332856,0.823984,0.199532,0.147162,0.509739,-0.307195,-0.629293,-0.139464,0.700299,2.023836,-0.039110,0.499745,-1.495396,-1.313460,0.846972,-0.168989,0.079206,-0.004028,0.061245,-0.086280,0.395766,-0.136738,-0.076737,0.400133,0.155852,0.144262,0.706117,0,0
1677190347248000,0.592021,-2.160471,-0.298410,-2.411982,0.573241,-0.375565,-1.847592,0.238330,-0.167816,-0.052341,1.092249,0.318343,0.814068,0.199227,0.152150,0.524122,-0.308104,-0.620580,-0.140839,0.707363,1.987731,-0.038892,0.505459,-1.419126,-1.304445,0.766829,-0.159006,0.051103,-0.007522,0.007538,-0.082786,0.399223,-0.134039,-0.053534,0.365393,0.163261,0.139089,0.654818,0,0
1677190347268000,0.905832,-2.001278,0.047607,-2.171776,0.453850,-0.677629,-1.658474,0.235453,-0.147688,0.142402,1.042553,0.305103,0.804833,0.198821,0.157007,0.536947,-0.307668,-0.612556,-0.140880,0.714503,1.954904,-0.039225,0.510949,-1.348976,-1.294361,0.696783,-0.142701,0.026376,-0.004359,-0.041155,-0.080993,0.396821,-0.121678,-0.034954,0.330528,0.174069,0.129575,0.608324,0,0
1677190347287999,1.320879,-2.152723,0.441212,-2.209120,0.816430,-0.943506,-1.523882,0.280978,-0.181485,0.235847,1.006795,0.275834,0.795900,0.198890,0.162011,0.548624,-0.306309,-0.605110,-0.140566,0.721459,1.924296,-0.039667,0.517526,-1.284496,-1.284292,0.634328,-0.118039,-0.001211,0.006427,-0.090418,-0.071227,0.389261,-0.098337,-0.018583,0.290022,0.192206,0.122638,0.558530,0,0
1677190347307999,1.902814,-1.706783,0.284391,-2.157472,0.973249,-1.268250,-1.360982,0.293249,-0.266410,0.194292,0.979521,0.228052,0.787520,0.199749,0.166488,0.558966,-0.304960,-0.598053,-0.140798,0.727841,1.896855,-0.038929,0.524866,-1.226920,-1.274591,0.577943,-0.081672,-0.019736,0.013840,-0.138504,-0.057569,0.375342,-0.064883,0.002647,0.259225,0.216646,0.114692,0.507934,0,0
1677190347327999,2.188132,-2.087655,0.375054,-1.824039,0.823728,-1.582526,-1.173031,0.332970,-0.307642,0.051121,0.934191,0.154980,0.779952,0.201281,0.170798,0.567659,-0.304343,-0.591403,-0.142216,0.733238,1.873179,-0.037920,0.533135,-1.177960,-1.265782,0.527313,-0.039522,-0.045763,0.022843,-0.179812,-0.046114,0.355246,-0.026361,0.026938,0.220674,0.245273,0.101881,0.463448,0,0
1677190347347999,2.260477,-1.654863,-0.031071,-1.370009,0.821562,-1.656798,-1.019574,0.383939,-0.289639,-0.108396,0.881573,0.045367,0.773175,0.203221,0.175184,0.574856,-0.304259,-0.585245,-0.145257,0.737604,1.852821,-0.037259,0.542176,-1.135020,-1.258889,0.479532,0.004162,-0.063043,0.023515,-0.211963,-0.033884,0.333746,0.010442,0.055982,0.192611,0.276906,0.089586,0.427029,0,0
1677190347367999,2.006965,-1.873208,-0.054509,-1.255231,0.501346,-1.848167,-0.954414,0.456207,-0.246675,-0.268950,0.855800,-0.077905,0.766661,0.205378,0.180122,0.581251,-0.304798,-0.579396,-0.149939,0.741055,1.833819,-0.037441,0.552305,-1.096274,-1.253652,0.432588,0.042873,-0.084625,0.023523,-0.241773,-0.027212,0.308473,0.042218,0.083650,0.160089,0.307992,0.070292,0.393655,0,0
1677190347388000,1.658580,-1.927420,0.761932,-1.606234,0.373931,-1.949492,-0.994541,0.489296,-0.188299,-0.391444,0.848138,-0.199847,0.759565,0.207177,0.185700,0.588133,-0.305632,-0.573750,-0.156111,0.743825,1.812985,-0.038417,0.562774,-1.058924,-1.249932,0.384390,0.074723,-0.107253,0.039679,-0.278590,-0.022212,0.281196,0.076685,0.094219,0.122159,0.336590,0.046889,0.353622,0,0
1677190347408000,1.271703,-1.625634,0.969718,-1.752190,0.254004,-1.953673,-0.863098,0.442483,-0.111956,-0.504122,0.815727,-0.311844,0.753259,0.208452,0.190907,0.594096,-0.306744,-0.568433,-0.163594,0.745839,1.794468,-0.039934,0.571959,-1.023264,-1.247774,0.335524,0.098951,-0.123831,0.059826,-0.318343,-0.018710,0.253830,0.107721,0.095660,0.089041,0.362395,0.021322,0.311095,0,0
1677190347428000,0.792261,-1.987801,0.816395,-1.990165,0.132662,-2.044478,-0.757702,0.362319,-0.018101,-0.604711,0.774172,-0.406531,0.747893,0.208884,0.195608,0.599172,-0.308200,-0.563497,-0.172133,0.747061,1.778359,-0.042286,0.579157,-0.989829,-1.247005,0.286789,0.113715,-0.147664,0.076754,-0.362901,-0.016710,0.224611,0.128843,0.095539,0.049318,0.386039,-0.007642,0.264057,0,0
1677190347448000,0.661953,-2.576143,0.798795,-2.110672,0.097906,-2.150504,-0.782732,0.315941,0.070763,-0.652956,0.731026,-0.495251,0.742621,0.208318,0.200507,0.604284,-0.309602,-0.559049,-0.181425,0.747624,1.761868,-0.046051,0.585112,-0.957069,-1.247697,0.237703,0.126005,-0.183301,0.093193,-0.409943,-0.014458,0.193201,0.147294,0.096044,-0.001801,0.409457,-0.038592,0.214202,0,0
1677190347468000,0.593065,-2.693651,0.656620,-1.960112,0.135737,-2.292326,-0.781144,0.289409,0.111780,-0.693945,0.669283,-0.579408,0.737488,0.207298,0.205394,0.609260,-0.310897,-0.555272,-0.191393,0.747416,1.745576,-0.050375,0.590432,-0.925041,-1.250194,0.188537,0.137059,-0.221351,0.106666,-0.454073,-0.010482,0.158853,0.163533,0.097994,-0.054640,0.435764,-0.070582,0.166166,0,0
1677190347488000,0.530134,-2.853645,0.845202,-1.642784,0.026196,-2.279657,-0.674990,0.198742,0.073467,-0.777379,0.585077,-0.654750,0.732970,0.206199,0.209156,0.613787,-0.312504,-0.552130,-0.202106,0.746253,1.731194,-0.053511,0.594154,-0.895056,-1.254438,0.139844,0.147001,-0.262687,0.123802,-0.491980,-0.007711,0.124623,0.181251,0.096186,-0.111201,0.461943,-0.103682,0.124492,0,0
1677190347508000,0.876782,-2.222869,0.953576,-1.750416,-0.322177,-2.049468,-0.497456,0.062938,-0.021570,-0.864552,0.504120,-0.714135,0.729557,0.205206,0.211098,0.617510,-0.314640,-0.549354,-0.213347,0.744272,1.720258,-0.054610,0.595522,-0.867384,-1.259684,0.091827,0.164032,-0.291518,0.143012,-0.532187,-0.010908,0.094829,0.206805,0.094088,-0.155151,0.479178,-0.138668,0.083112,0,0
1677190347528000,1.029526,-0.505496,0.682048,-1.717393,-0.356466,-1.566303,-0.273568,-0.059313,-0.119454,-0.914517,0.421005,-0.757396,0.727618,0.204718,0.210975,0.619996,-0.316924,-0.546954,-0.224938,0.741654,1.714124,-0.053195,0.594736,-0.840032,-1.265897,0.043348,0.184278,-0.286135,0.156710,-0.571900,-0.013777,0.074495,0.233182,0.092772,-0.164172,0.489155,-0.167144,0.044235,0,0
1677190347547999,0.486174,0.984443,0.388191,-1.093423,0.151307,-1.375169,-0.145748,-0.154467,-0.251061,-0.942737,0.348914,-0.786175,0.726390,0.205121,0.208783,0.622042,-0.319056,-0.545133,-0.236895,0.738351,1.710810,-0.048147,0.592410,-0.811430,-1.273607,-0.006706,0.193822,-0.251111,0.164465,-0.599318,-0.005467,0.057747,0.248381,0.085853,-0.143495,0.507048,-0.185712,0.015706,0,0
1677190347567999,-0.008237,1.477904,1.015224,-0.360556,1.034265,-1.240388,-0.259906,-0.368692,-0.357004,-0.784441,0.314139,-0.940337,0.724427,0.204818,0.204498,0.625843,-0.318782,-0.544541,-0.249341,0.734799,1.704756,-0.039930,0.586126,-0.768486,-1.284255,-0.068011,0.193649,-0.206396,0.184707,-0.612281,0.021535,0.043424,0.262710,0.061941,-0.115124,0.539910,-0.190642,-0.001754,0,0
1677190347587999,0.247570,3.329380,-1.430861,0.429500,0.873423,-1.069489,-0.205907,-0.717641,-0.363299,-0.560966,0.335095,-1.122375,0.724064,0.202589,0.197364,0.629271,-0.315753,-0.544793,-0.261923,0.731535,1.701818,-0.030847,0.572818,-0.706264,-1.295988,-0.144497,0.198766,-0.124853,0.155988,-0.609659,0.046356,0.032214,0.256425,0.076829,-0.043445,0.572684,-0.195998,-0.002413,0,0
1677190347607999,-0.681598,3.657367,-3.515027,1.472000,1.774957,-0.550994,-0.232132,-1.256611,-0.307766,-0.330429,0.338293,-1.363003,0.725012,0.196822,0.186320,0.633365,-0.309258,-0.546315,-0.275271,0.728268,1.699908,-0.020850,0.548618,-0.615200,-1.309234,-0.245558,0.185478,-0.036972,0.085557,-0.586414,0.090248,0.031037,0.213917,0.117137,0.039634,0.617472,-0.183426,0.016965,0,0
1677190347628000,-1.909089,2.008288,-2.162184,2.364575,3.416075,-0.129360,-0.491839,-1.770403,-0.076263,0.013573,0.398514,-1.748923,0.725251,0.185865,0.173193,0.640094,-0.297385,-0.549518,-0.290055,0.725060,1.692139,-0.013276,0.513633,-0.474076,-1.322708,-0.390526,0.147818,0.017686,0.042168,-0.545554,0.168002,0.037921,0.163449,0.128092,0.086021,0.685202,-0.145681,0.053147,0,0
1677190347648000,-0.695345,2.833814,0.667752,2.507331,4.235243,-1.120242,-0.279353,-1.735243,0.261207,0.190678,0.551008,-2.246682,0.726520,0.172468,0.162647,0.645152,-0.280829,-0.553708,-0.307851,0.721129,1.686183,-0.013797,0.478557,-0.272866,-1.331471,-0.593227,0.134614,0.088593,0.055374,-0.502083,0.263176,0.024584,0.161542,0.100631,0.142389,0.777345,-0.114391,0.089890,0,0
1677190347668000,1.642713,3.400126,-0.590978,3.137030,4.048403,-2.193965,0.080352,-1.250599,0.299911,-0.072647,0.556891,-2.572686,0.729673,0.161954,0.155773,0.646011,-0.264394,-0.557830,-0.329021,0.714793,1.688357,-0.018081,0.453005,-0.045792,-1.331258,-0.827708,0.168353,0.170547,0.043414,-0.446267,0.355643,-0.010663,0.190297,0.114712,0.213686,0.881074,-0.106581,0.138103,0,0
1677190347688000,2.895072,1.900285,-2.513765,3.296209,3.769247,-0.893707,-0.165280,-0.652678,0.170959,-0.516848,0.450147,-2.719403,0.730627,0.155609,0.153059,0.647137,-0.250387,-0.560809,-0.353128,0.705949,1.687116,-0.022259,0.439604,0.171566,-1.319707,-1.061529,0.227321,0.222207,-0.006984,-0.387519,0.443548,-0.020372,0.224411,0.177000,0.260328,0.963150,-0.087818,0.199369,0,0
1677190347708000,2.537759,-0.709103,-0.234252,1.969054,4.658023,-0.046118,-0.561557,-0.052799,0.168324,-0.836252,0.453445,-2.712660,0.727579,0.152300,0.155610,0.650740,-0.238009,-0.561954,-0.378957,0.695856,1.676138,-0.028225,0.438191,0.355339,-1.295958,-1.267980,0.279323,0.221365,-0.011762,-0.355565,0.550240,-0.013626,0.270065,0.201121,0.249943,1.045272,-0.043522,0.244460,0,0
1677190347728000,0.928822,-1.792802,1.396050,1.257573,4.591981,-0.499933,-0.622643,0.557671,0.247960,-1.231793,0.456151,-2.468377,0.722548,0.152608,0.162836,0.654496,-0.229537,-0.560594,-0.404932,0.685085,1.661685,-0.035558,0.448871,0.482858,-1.266315,-1.425496,0.299324,0.198519,0.016104,-0.338089,0.656606,-0.016481,0.300631,0.184515,0.214177,1.131100,-0.007260,0.277214,0,0
1677190347748000,-0.787778,-1.494354,0.060025,1.692156,3.476908,-0.379436,-0.641906,0.776065,0.287159,-1.932842,0.360523,-2.144665,0.717405,0.154822,0.171009,0.657542,-0.228242,-0.555649,-0.431738,0.673072,1.648200,-0.041773,0.463867,0.554959,-1.237794,-1.541154,0.285170,0.181298,0.017298,-0.312166,0.741651,-0.017479,0.289122,0.175907,0.185437,1.198003,0.011434,0.317696,0,0
1677190347768000,-1.595065,-2.309247,-0.043470,1.612640,1.837866,-0.443558,-0.677501,0.562929,0.420583,-2.508092,0.355367,-1.903260,0.712511,0.154976,0.178174,0.660916,-0.232444,-0.546979,-0.459332,0.660353,1.634279,-0.049070,0.474504,0.587500,-1.210906,-1.628464,0.255043,0.147421,0.016478,-0.288071,0.794873,-0.020339,0.262994,0.162646,0.139670,1.237864,0.009542,0.351081,0,0
1677190347787999,-2.404709,-2.917145,-0.672641,0.406722,-0.179955,-1.617765,-0.477433,0.515005,0.466893,-2.678974,0.503653,-1.801925,0.709281,0.155294,0.184491,0.662580,-0.238102,-0.535794,-0.486528,0.647912,1.625286,-0.055951,0.484187,0.597930,-1.183630,-1.696875,0.208891,0.101014,0.003139,-0.288323,0.808676,-0.047288,0.217543,0.153387,0.081321,1.253626,-0.022473,0.346363,0,0
